0011_Gandhi_00.51.06.224-00.51.10.227	00.51.06.224	00.51.10.227	00.51.06.224	00.51.10.227	The sun is high and the train is stopped by the river.
0011_Gandhi_00.51.21.290-00.51.27.074	00.51.21.290	00.51.27.074	00.51.21.290	00.51.27.074	We see an English clergyman from the Second Class coaches, dipping a toe cautiously into the water, children of some British enlisted soldiers wading, splashing, faces alight with fun.
0011_Gandhi_00.50.59.368-00.51.01.134	00.50.59.368	00.51.01.134	00.50.59.251	00.51.01.251	Across the river down from the Third Class coaches a small group of Indian women is squatted by the river's edge, washing clothes.
0011_Gandhi_00.51.01.134-00.51.02.777	00.51.01.134	00.51.02.777	00.51.00.956	00.51.02.956	Some carry infants on their backs.
0011_Gandhi_00.51.02.777-00.51.03.308	00.51.02.777	00.51.03.308	00.51.02.043	00.51.04.043	Some small children stand near them.
0011_Gandhi_00.51.03.308-00.51.04.189	00.51.03.308	00.51.04.189	00.51.02.749	00.51.04.749	Their ritual of washing goes on, but they are all watching the passengers of the train.
0011_Gandhi_00.51.35.302-00.51.55.032	00.51.35.302	00.51.55.032	00.51.35.302	00.51.55.032	SOMEONE stands with people among the Third Class passengers.
0011_Gandhi_00.51.21.819-00.51.24.819	00.51.21.819	00.51.24.819	00.51.21.819	00.51.24.819	SOMEONE, his trousers rolled up, plays a tentative splashing game with a skinny little Indian boy.
0011_Gandhi_00.51.16.434-00.51.21.819	00.51.16.434	00.51.21.819	00.51.16.434	00.51.21.819	SOMEONE is holding a large white head cloth which he is soaking in the water, but his eyes have been arrested by the sight of the women across the river.
0011_Gandhi_00.51.24.819-00.51.26.155	00.51.24.819	00.51.26.155	00.51.24.487	00.51.26.487	Their bodies are skin and bone.
0011_Gandhi_00.51.26.155-00.51.27.977	00.51.26.155	00.51.27.977	00.51.26.066	00.51.28.066	The clothes they wear, which looked normal from the distance, are rags -- literally, shredded rages, one hung on another.
0011_Gandhi_00.51.20.490-00.51.21.962	00.51.20.490	00.51.21.962	00.51.20.226	00.51.22.226	SOMEONE stares for a moment, a long beat.
0011_Gandhi_00.51.35.302-00.51.40.662	00.51.35.302	00.51.40.662	00.51.35.302	00.51.40.662	Climbing green hills -- a totally different terrain -- and again we intercut, this time the train climbing: a boy and buffalo running a huge, crude grinding wheel, train climbing; farmers in terraced fields, train climbing faster and faster.
0011_Gandhi_00.54.34.420-00.54.35.898	00.54.34.420	00.54.35.898	00.54.34.159	00.54.36.159	SOMEONE is leaning out of a window in a Third Class coach.
0011_Gandhi_00.54.36.178-00.54.38.106	00.54.36.178	00.54.38.106	00.54.36.142	00.54.38.142	Ahead of him other passengers are looking too; some have jumped down.
0011_Gandhi_00.54.15.354-00.54.17.206	00.54.15.354	00.54.17.206	00.54.15.280	00.54.17.280	As they come clear they can see that a military train of an engine and two cars has been derailed ahead of them.
0011_Gandhi_00.54.17.206-00.54.26.416	00.54.17.206	00.54.26.416	00.54.17.206	00.54.26.416	A small troop of cavalry are coming slowly along the line of SOMEONE's train toward them.
0011_Gandhi_00.54.39.167-00.54.40.993	00.54.39.167	00.54.40.993	00.54.39.080	00.54.41.080	They are British and their troop leader is viciously angry.
0011_Gandhi_00.53.47.056-00.53.50.476	00.53.47.056	00.53.50.476	00.53.47.056	00.53.50.476	SOMEONE takes an iced drunk from a servant.
0011_Gandhi_00.53.51.743-00.53.53.855	00.53.51.743	00.53.53.855	00.53.51.743	00.53.53.855	SOMEONE shakes his head wistfully.
0011_Gandhi_00.54.35.898-00.54.37.255	00.54.35.898	00.54.37.255	00.54.35.577	00.54.37.577	The train passes camera to the Third Class section, which seems besieged by humanity.
0011_Gandhi_00.54.37.255-00.54.38.851	00.54.37.255	00.54.38.851	00.54.37.053	00.54.39.053	People cling to the outside of each door and many more are seated on the central wooden planks on the roofs of the two coaches.
0011_Gandhi_00.54.41.238-00.54.42.628	00.54.41.238	00.54.42.628	00.54.40.933	00.54.42.933	People are riding on the outside of the coach, hanging on through the door, and both enjoying it immensely.
0011_Gandhi_00.52.01.456-00.52.03.320	00.52.01.456	00.52.03.320	00.52.01.388	00.52.03.388	SOMEONE, inside the jammed coach, finds it very unfunny.
0011_Gandhi_00.52.05.847-00.52.07.055	00.52.05.847	00.52.07.055	00.52.05.451	00.52.07.451	She has a grip on one of SOMEONE's arms.
0011_Gandhi_00.55.24.070-00.55.27.615	00.55.24.070	00.55.27.615	00.55.24.070	00.55.27.615	The camera has been moving in; now it jumps to SOMEONE in close shot and intercuts with the impact of his fervid delivery on the audience.
0011_Gandhi_00.55.37.486-00.55.44.789	00.55.37.486	00.55.44.789	00.55.37.486	00.55.44.789	And the audience cheers him.
0011_Gandhi_00.55.56.180-00.55.57.038	00.55.56.180	00.55.57.038	00.55.55.609	00.55.57.609	Newspaper cameramen crowded around the platform photograph him.
0011_Gandhi_00.55.57.038-00.55.58.112	00.55.57.038	00.55.58.112	00.55.56.575	00.55.58.575	SOMEONE comes forward from the back of the platform, clapping.
0011_Gandhi_00.55.06.422-00.55.10.748	00.55.06.422	00.55.10.748	00.55.06.422	00.55.10.748	He is chairing the Congress.
0011_Gandhi_00.55.55.038-00.55.59.615	00.55.55.038	00.55.59.615	00.55.55.038	00.55.59.615	SOMEONE bows, taking his notes, gesturing to the auditorium.
0011_Gandhi_00.55.59.615-00.56.00.796	00.55.59.615	00.56.00.796	00.55.59.206	00.56.01.206	A man made for the spotlight, a man loving the spotlight.
0011_Gandhi_00.56.00.796-00.56.01.976	00.56.00.796	00.56.01.976	00.56.00.386	00.56.02.386	At last he moves back to his place on the platform.
0011_Gandhi_00.56.01.976-00.56.02.620	00.56.01.976	00.56.02.620	00.56.01.298	00.56.03.298	SOMEONE clasps his hand in congratulation.
0011_Gandhi_00.56.02.620-00.56.03.050	00.56.02.620	00.56.03.050	00.56.01.835	00.56.03.835	Others crowd around him.
0011_Gandhi_00.56.03.050-00.56.06.485	00.56.03.050	00.56.06.485	00.56.03.050	00.56.06.485	And fleetingly, just in the edge of picture, we see SOMEONE -- again, the only one in an Indian tunic -- sitting at the end of the second row on the platform.
0011_Gandhi_00.56.06.485-00.56.07.558	00.56.06.485	00.56.07.558	00.56.06.022	00.56.08.022	He is just watching the flood of enthusiasm for SOMEONE.
0011_Gandhi_00.56.07.558-00.56.08.739	00.56.07.558	00.56.08.739	00.56.07.149	00.56.09.149	Featuring SOMEONE approaching the microphone, stilling the house with upraised hands.
0011_Gandhi_00.56.14.662-00.56.19.618	00.56.14.662	00.56.19.618	00.56.14.662	00.56.19.618	And again the audience cheers and applauds his little coda.
0011_Gandhi_00.56.19.618-00.56.23.087	00.56.19.618	00.56.23.087	00.56.19.618	00.56.23.087	He raises his hands, stilling them again.
0011_Gandhi_00.56.29.895-00.56.32.847	00.56.29.895	00.56.32.847	00.56.29.895	00.56.32.847	SOMEONE has already started to come toward the podium.
0011_Gandhi_00.56.41.552-00.56.48.176	00.56.41.552	00.56.48.176	00.56.41.552	00.56.48.176	He is greeted with mild applause, but already the convention is performing like a convention now that the spell of SOMEONE's major speech has dissipated.
0011_Gandhi_00.56.41.838-00.56.43.438	00.56.41.838	00.56.43.438	00.56.41.638	00.56.43.638	As SOMEONE reaches the podium, SOMEONE gestures him to it.
0011_Gandhi_00.56.43.820-00.56.44.430	00.56.43.820	00.56.44.430	00.56.43.125	00.56.45.125	SOMEONE nods to him and acknowledges the residue of applause.
0011_Gandhi_00.56.45.722-00.56.46.291	00.56.45.722	00.56.46.291	00.56.45.007	00.56.47.007	SOMEONE has wandered back toward the others, his mind already on them.
0011_Gandhi_00.56.46.291-00.56.46.765	00.56.46.291	00.56.46.765	00.56.45.528	00.56.47.528	But he has half heard SOMEONE's comment and turns -- a smile, a politician's flexibility.
0011_Gandhi_00.56.50.620-00.56.56.160	00.56.50.620	00.56.56.160	00.56.50.620	00.56.56.160	Again SOMEONE grins -- and takes glasses from his sleeve.
0011_Gandhi_00.56.56.160-00.56.57.001	00.56.56.160	00.56.57.001	00.56.55.581	00.56.57.581	This is the first time we have seen them.
0011_Gandhi_00.56.57.001-00.56.57.267	00.56.57.001	00.56.57.267	00.56.56.134	00.56.58.134	He has one slip of paper with notes on it which he has put on the podium.
0011_Gandhi_00.56.57.267-00.57.00.924	00.56.57.267	00.57.00.924	00.56.57.267	00.57.00.924	He puts his glasses on and faces the convention.
0011_Gandhi_00.57.10.733-00.57.11.794	00.57.10.733	00.57.11.794	00.57.10.264	00.57.12.264	On the platform, the whispered politics go on.
0011_Gandhi_00.57.11.794-00.57.13.867	00.57.11.794	00.57.13.867	00.57.11.794	00.57.13.867	On the floor of the convention, some listen, some talk of other things.
0011_Gandhi_00.57.33.240-00.57.35.465	00.57.33.240	00.57.35.465	00.57.33.240	00.57.35.465	SOMEONE has turned, having caught that last remark.
0011_Gandhi_00.57.43.836-00.57.45.220	00.57.43.836	00.57.45.220	00.57.43.528	00.57.45.528	And now they are beginning to pay attention on the floor of the hall too.
0011_Gandhi_00.57.51.670-00.57.53.358	00.57.51.670	00.57.53.358	00.57.51.514	00.57.53.514	SOMEONE too is listening now -- aloofly, challengingly.
0011_Gandhi_00.58.45.938-00.58.50.152	00.58.45.938	00.58.50.152	00.58.45.938	00.58.50.152	He takes off his glasses and folds them and in silence starts back toward his place on the platform.
0011_Gandhi_00.58.50.152-00.58.54.144	00.58.50.152	00.58.54.144	00.58.50.152	00.58.54.144	A cameraman flashes a picture, and SOMEONE begins to applaud; it is taken up here and there, tepidly.
0011_Gandhi_00.58.54.144-00.58.55.918	00.58.54.144	00.58.55.918	00.58.54.031	00.58.56.031	On the platform, the leaders join in perfunctorily.
0011_Gandhi_00.58.55.918-00.59.01.463	00.58.55.918	00.59.01.463	00.58.55.918	00.59.01.463	We see one peasant face (SOMEONE) -- which we will come to know -- watching from the crowd of outsiders who stand in the doorways.
0011_Gandhi_00.59.01.463-00.59.04.790	00.59.01.463	00.59.04.790	00.59.01.463	00.59.04.790	SOMEONE, who has been looking at SOMEONE with interest and some surprise turns to SOMEONE.
0011_Gandhi_00.59.12.538-00.59.15.523	00.59.12.538	00.59.15.523	00.59.12.538	00.59.15.523	An open touring car struggling along the bumpy trail.
0011_Gandhi_00.59.15.523-00.59.16.719	00.59.15.523	00.59.16.719	00.59.15.121	00.59.17.121	SOMEONE drives, four friends as young as he with him, all dressed in the same expensive, British manner.
0011_Gandhi_00.59.16.719-00.59.17.859	00.59.16.719	00.59.17.859	00.59.16.289	00.59.18.289	SOMEONE is looking a little harassed, from the ragging he is taking and from the ride.
0011_Gandhi_00.59.17.859-00.59.19.427	00.59.17.859	00.59.19.427	00.59.17.643	00.59.19.643	The ashram is only half-finished, the ground unworked, the buildings only partially completed and the whole looking like some primitive frontier outpost.
0011_Gandhi_00.59.19.427-00.59.20.639	00.59.19.427	00.59.20.639	00.59.19.033	00.59.21.033	They are finally brought to a halt by a goat that is tethered right across the path.
0011_Gandhi_00.59.20.639-00.59.24.643	00.59.20.639	00.59.24.643	00.59.20.639	00.59.24.643	The others laugh; SOMEONE suffers.
0011_Gandhi_00.59.45.993-00.59.47.443	00.59.45.993	00.59.47.443	00.59.45.718	00.59.47.718	SOMEONE has half risen in his seat to address SOMEONE, who, walking from one somnolent building to another, has stopped dead at the sight of the car.
0011_Gandhi_00.59.30.950-00.59.34.896	00.59.30.950	00.59.34.896	00.59.30.950	00.59.34.896	He looks around the ashram a little dismally.
0011_Gandhi_01.00.01.758-01.00.02.270	01.00.01.758	01.00.02.270	01.00.01.014	01.00.03.014	SOMEONE sits under a tree, peeling potatoes.
0011_Gandhi_01.00.02.270-01.00.03.438	01.00.02.270	01.00.03.438	01.00.01.854	01.00.03.854	SOMEONE and his friends are sprawled out around him.
0011_Gandhi_01.00.50.431-01.00.51.680	01.00.50.431	01.00.51.680	01.00.50.056	01.00.52.056	Beside them, the river; in the background the business of the ashram goes on.
0011_Gandhi_01.00.34.463-01.00.39.510	01.00.34.463	01.00.39.510	01.00.34.463	01.00.39.510	His smile is sardonic, but genuine, theirs embarrassed and self-conscious.
0011_Gandhi_01.00.41.345-01.00.42.786	01.00.41.345	01.00.42.786	01.00.41.066	01.00.43.066	SOMEONE has finished the last potato.
0011_Gandhi_01.00.42.786-01.00.45.429	01.00.42.786	01.00.45.429	01.00.42.786	01.00.45.429	He glances at SOMEONE then drops the potato in the bowl.
0011_Gandhi_01.00.45.429-01.00.46.536	01.00.45.429	01.00.46.536	01.00.44.983	01.00.46.983	He lifts the pail of peelings to SOMEONE.
0011_Gandhi_01.00.46.536-01.00.48.365	01.00.46.536	01.00.48.365	01.00.46.451	01.00.48.451	SOMEONE in his fine linen suit takes the pail awkwardly.
0011_Gandhi_01.00.48.365-01.00.59.322	01.00.48.365	01.00.59.322	01.00.48.365	01.00.59.322	His friends watch with amusement, but they too rise to follow as they head for the kitchen.
0011_Gandhi_01.01.05.468-01.01.06.655	01.01.05.468	01.01.06.655	01.01.05.062	01.01.07.062	He re-directs SOMEONE toward a trough where two or three goats are tethered, but he keeps right on talking.
0011_Gandhi_01.01.06.655-01.01.07.672	01.01.06.655	01.01.07.672	01.01.06.164	01.01.08.164	They have reached the trough.
0011_Gandhi_01.01.25.897-01.01.40.854	01.01.25.897	01.01.40.854	01.01.25.897	01.01.40.854	He meets SOMEONE's gaze, and for a moment something deeper than argument passes between them.
0011_Gandhi_01.01.43.420-01.01.44.093	01.01.43.420	01.01.44.093	01.01.42.757	01.01.44.757	Then something catches SOMEONE's eye.
0011_Gandhi_01.01.44.098-01.01.44.308	01.01.44.098	01.01.44.308	01.01.43.203	01.01.45.203	He looks off.
0011_Gandhi_01.01.44.308-01.01.44.658	01.01.44.308	01.01.44.658	01.01.43.483	01.01.45.483	SOMEONE stands, watching him, waiting.
0011_Gandhi_01.01.44.658-01.01.44.983	01.01.44.658	01.01.44.983	01.01.43.821	01.01.45.821	SOMEONE turns.
0011_Gandhi_01.01.57.259-01.01.59.921	01.01.57.259	01.01.59.921	01.01.57.259	01.01.59.921	The goat is reaching for his bowl of potatoes.
0011_Gandhi_01.01.59.921-01.02.01.558	01.01.59.921	01.02.01.558	01.01.59.740	01.02.01.740	He pushes it away and starts for the kitchen.
0011_Gandhi_01.01.50.915-01.01.53.268	01.01.50.915	01.01.53.268	01.01.50.915	01.01.53.268	SOMEONE grins, captured by SOMEONE's seriousness, and his humor.
0011_Gandhi_01.01.53.268-01.01.55.359	01.01.53.268	01.01.55.359	01.01.53.268	01.01.55.359	He hasn't moved, and neither have his friends.
0011_Gandhi_01.01.55.359-01.01.58.496	01.01.55.359	01.01.58.496	01.01.55.359	01.01.58.496	They watch SOMEONE as he carries his bowl of potatoes to SOMEONE.
0011_Gandhi_01.01.59.850-01.02.01.411	01.01.59.850	01.02.01.411	01.01.59.631	01.02.01.631	SOMEONE plods on toward the kitchen, carrying the bowl of potatoes.
0011_Gandhi_01.02.17.740-01.02.19.580	01.02.17.740	01.02.19.580	01.02.17.660	01.02.19.660	Clothes are dipped in the brownish water.
0011_Gandhi_01.02.19.580-01.02.22.159	01.02.19.580	01.02.22.159	01.02.19.580	01.02.22.159	SOMEONE and an ashramite woman squat by the river, washing clothes.
0011_Gandhi_01.02.22.159-01.02.22.786	01.02.22.159	01.02.22.786	01.02.21.473	01.02.23.473	It is long past the monsoons and they have had to come far out in the riverbed to the water.
0011_Gandhi_01.02.22.786-01.02.23.051	01.02.22.786	01.02.23.051	01.02.21.919	01.02.23.919	But they are laughing at their task.
0011_Gandhi_01.02.56.332-01.02.58.826	01.02.56.332	01.02.58.826	01.02.56.332	01.02.58.826	SOMEONE sits cross-legged, watching solemnly as SOMEONE reaches with his fingers into a bowl to eat.
0011_Gandhi_01.02.58.826-01.03.01.537	01.02.58.826	01.03.01.537	01.02.58.826	01.03.01.537	The fingers are thin, half-starved, like the man himself.
0011_Gandhi_01.02.46.351-01.02.48.825	01.02.46.351	01.02.48.825	01.02.46.351	01.02.48.825	He looks up at SOMEONE almost sheepishly.
0011_Gandhi_01.02.50.308-01.02.52.771	01.02.50.308	01.02.52.771	01.02.50.308	01.02.52.771	SOMEONE sits at one side in the shadows watching him as intently as SOMEONE.
0011_Gandhi_01.02.52.771-01.02.53.894	01.02.52.771	01.02.53.894	01.02.52.333	01.02.54.333	His voice is choked and near to tears, resonant with the unspoken agony his words mean for him and the others like him.
0011_Gandhi_01.02.59.179-01.03.01.897	01.02.59.179	01.03.01.897	01.02.59.179	01.03.01.897	He looks at SOMEONE nervously for a moment, then puts the food to his mouth like a man who is starving, and trying desperately not to show it.
0011_Gandhi_01.03.05.502-01.03.07.525	01.03.05.502	01.03.07.525	01.03.05.502	01.03.07.525	The solemn intensity of her gaze reflects her identification with the man's agony.
0011_Gandhi_01.03.07.525-01.03.08.147	01.03.07.525	01.03.08.147	01.03.06.836	01.03.08.836	She glances up at SOMEONE.
0011_Gandhi_01.03.12.846-01.03.21.546	01.03.12.846	01.03.21.546	01.03.12.846	01.03.21.546	The camera is low, shooting along the track toward the light of an approaching train.
0011_Gandhi_01.03.36.760-01.03.38.604	01.03.36.760	01.03.38.604	01.03.36.682	01.03.38.682	From its distant glow we can see that people line the platform of the small station, waiting, but we cannot tell how thick the crowd may be.
0011_Gandhi_01.03.35.291-01.03.36.760	01.03.35.291	01.03.36.760	01.03.35.026	01.03.37.026	The station house.
0011_Gandhi_01.03.39.382-01.03.40.793	01.03.39.382	01.03.40.793	01.03.39.088	01.03.41.088	Again the darkness of the ill-lit station and the angle of the camera limit our vision.
0011_Gandhi_01.03.31.998-01.03.33.444	01.03.31.998	01.03.33.444	01.03.31.721	01.03.33.721	The sergeant is on the low sloping roof of the station.
0011_Gandhi_01.03.34.682-01.03.36.599	01.03.34.682	01.03.36.599	01.03.34.641	01.03.36.641	The captain turns briskly to two of his detail.
0011_Gandhi_01.03.43.214-01.03.46.833	01.03.43.214	01.03.46.833	01.03.43.214	01.03.46.833	He turns his head slowly, his mouth agape at His point of view.
0011_Gandhi_01.03.48.467-01.03.49.322	01.03.48.467	01.03.49.322	01.03.47.895	01.03.49.895	The whole of the obscurely lit platform is covered thick with waiting crowds.
0011_Gandhi_01.03.49.322-01.03.50.746	01.03.49.322	01.03.50.746	01.03.49.034	01.03.51.034	They engulf the station house, back and front, and on the other side of the train more people are packed all along its length, and beyond them along the narrow street that stretches through the little collection of houses adjoining the station, every rooftop is covered -- men, women with babes in arms, children.
0011_Gandhi_01.04.16.449-01.04.17.962	01.04.16.449	01.04.17.962	01.04.16.206	01.04.18.206	He has stepped down from the train.
0011_Gandhi_01.04.19.895-01.04.23.125	01.04.19.895	01.04.23.125	01.04.19.895	01.04.23.125	SOMEONE guides him, people a step or two behind.
0011_Gandhi_01.04.27.097-01.04.30.995	01.04.27.097	01.04.30.995	01.04.27.097	01.04.30.995	SOMEONE moves through the silent crowd, his hands in the pranam, bowing a little to either side.
0011_Gandhi_01.04.30.995-01.04.33.665	01.04.30.995	01.04.33.665	01.04.30.995	01.04.33.665	As he advances, the crowd parts -- it is almost eerily silent.
0011_Gandhi_01.04.41.325-01.04.42.766	01.04.41.325	01.04.42.766	01.04.41.046	01.04.43.046	As their clothes indicate, the area is Muslim, so some salaam (a touch of the hand to the forehead) and a few tentatively make the pranam back to SOMEONE as he moves through them.
0011_Gandhi_01.04.42.766-01.04.43.105	01.04.42.766	01.04.43.105	01.04.41.936	01.04.43.936	Most of the faces are gaunt and lean.
0011_Gandhi_01.04.33.665-01.04.38.285	01.04.33.665	01.04.38.285	01.04.33.665	01.04.38.285	And suddenly there is a commotion and the sound of boots on the concrete platform, and the English captain shoves his way through to confront SOMEONE down the little aisle that was being made for him.
0011_Gandhi_01.04.38.285-01.04.40.197	01.04.38.285	01.04.40.197	01.04.38.241	01.04.40.241	The sergeant and part of the detail and behind the captain.
0011_Gandhi_01.04.41.597-01.04.43.431	01.04.41.597	01.04.43.431	01.04.41.514	01.04.43.514	The captain stares.
0011_Gandhi_01.04.43.431-01.04.45.591	01.04.43.431	01.04.45.591	01.04.43.431	01.04.45.591	Then he looks around at the crowd, suspiciously, a touch of inner fear, then back to SOMEONE.
0011_Gandhi_01.04.51.276-01.04.53.340	01.04.51.276	01.04.53.340	01.04.51.276	01.04.53.340	There is a flicker of recognition, but uncertain.
0011_Gandhi_01.05.17.408-01.05.19.375	01.05.17.408	01.05.19.375	01.05.17.392	01.05.19.392	Another glance at the crowd, this time with an air of outraged authority.
0011_Gandhi_01.05.01.397-01.05.04.379	01.05.01.397	01.05.04.379	01.05.01.397	01.05.04.379	It has the cold assurance of a lawyer, and the Captain is a little shaken by it.
0011_Gandhi_01.05.04.379-01.05.07.361	01.05.04.379	01.05.07.361	01.05.04.379	01.05.07.361	He glances at SOMEONE who stands behind SOMEONE now, and it makes him all the more uncertain.
0011_Gandhi_01.05.07.361-01.05.12.199	01.05.07.361	01.05.12.199	01.05.07.361	01.05.12.199	He tries to make it severe, but it is a comedown.
0011_Gandhi_01.05.12.199-01.05.16.105	01.05.12.199	01.05.16.105	01.05.12.199	01.05.16.105	It is firm and there is an edge of assertiveness to it that the Captain doesn't like, but SOMEONE's unrelenting stare unnerves him.
0011_Gandhi_01.05.17.564-01.05.18.429	01.05.17.564	01.05.18.429	01.05.16.997	01.05.18.997	He glances at SOMEONE again.
0011_Gandhi_01.05.18.429-01.05.19.041	01.05.18.429	01.05.19.041	01.05.17.735	01.05.19.735	Again, the empty severity of weakness.
0011_Gandhi_01.05.19.041-01.05.21.709	01.05.19.041	01.05.21.709	01.05.19.041	01.05.21.709	He looks around, then turns and marches off briskly shoving his way through the crowd.
0011_Gandhi_01.05.26.274-01.05.26.986	01.05.26.274	01.05.26.986	01.05.25.630	01.05.27.630	Where all was silence before there is now the hum of excitement.
0011_Gandhi_01.05.26.986-01.05.29.027	01.05.26.986	01.05.29.027	01.05.26.986	01.05.29.027	Already he has scored a victory -- and as he moves forward again, making the pranam, they return it with flushed greetings.
0011_Gandhi_01.05.43.488-01.05.44.014	01.05.43.488	01.05.44.014	01.05.42.751	01.05.44.751	The early light of the sun illumines the dwelling.
0011_Gandhi_01.05.44.014-01.05.44.970	01.05.44.014	01.05.44.970	01.05.43.492	01.05.45.492	We feature a man in middle age, but one who looks ill and drawn (SOMEONE).
0011_Gandhi_01.05.44.970-01.05.49.942	01.05.44.970	01.05.49.942	01.05.44.970	01.05.49.942	He lies on a straw mat.
0011_Gandhi_01.05.51.711-01.05.53.000	01.05.51.711	01.05.53.000	01.05.51.356	01.05.53.356	SOMEONE sits cross-legged, listening.
0011_Gandhi_01.05.53.000-01.05.54.920	01.05.53.000	01.05.54.920	01.05.52.960	01.05.54.960	It is the kind of listening that opens the heart.
0011_Gandhi_01.05.54.920-01.05.56.033	01.05.54.920	01.05.56.033	01.05.54.477	01.05.56.477	Behind him a mass of villagers sits stoically, outside the dwelling, waiting while their case is heard.
0011_Gandhi_01.05.56.033-01.05.56.701	01.05.56.033	01.05.56.701	01.05.55.367	01.05.57.367	SOMEONE tries to speak unemotionally but under SOMEONE's sympathetic gaze his despair keeps cracking through.
0011_Gandhi_01.06.23.768-01.06.25.266	01.06.23.768	01.06.25.266	01.06.23.517	01.06.25.517	Near to breakdown, he gestures around the empty house.
0011_Gandhi_01.06.25.266-01.06.26.597	01.06.25.266	01.06.26.597	01.06.24.932	01.06.26.932	He cannot go on.
0011_Gandhi_01.06.33.167-01.06.35.524	01.06.33.167	01.06.35.524	01.06.33.167	01.06.35.524	SOMEONE nods.
0011_Gandhi_01.06.28.248-01.06.29.948	01.06.28.248	01.06.29.948	01.06.28.098	01.06.30.098	SOMEONE looks around the crude dwelling, almost nothing remains.
0011_Gandhi_01.06.04.640-01.06.09.062	01.06.04.640	01.06.09.062	01.06.04.640	01.06.09.062	We see two young men, one seventeen perhaps, the other older, and a girl, sixteen.
0011_Gandhi_01.05.56.699-01.06.00.328	01.05.56.699	01.06.00.328	01.05.56.699	01.06.00.328	And finally SOMEONE's wife, sitting near SOMEONE, the two women listening together but SOMEONE's wife looks like a woman who has given up, her hair is dead and hardly combed, her sari dirty.
0011_Gandhi_01.06.44.151-01.06.44.474	01.06.44.151	01.06.44.474	01.06.43.313	01.06.45.313	SOMEONE nods.
0011_Gandhi_01.06.45.560-01.06.46.357	01.06.45.560	01.06.46.357	01.06.44.959	01.06.46.959	The words are said bleakly, not to raise false hopes.
0011_Gandhi_01.06.57.159-01.06.58.452	01.06.57.159	01.06.58.452	01.06.56.806	01.06.58.806	He glances at SOMEONE's wife.
0011_Gandhi_01.06.50.845-01.06.52.861	01.06.50.845	01.06.52.861	01.06.50.845	01.06.52.861	Water comes to her eyes, and she lowers her head.
0011_Gandhi_01.06.52.861-01.06.57.050	01.06.52.861	01.06.57.050	01.06.52.861	01.06.57.050	SOMEONE puts her hands on her shoulders and clasps her to her, and the woman breaks, and sobs and sobs.
0011_Gandhi_01.07.04.923-01.07.09.010	01.07.04.923	01.07.09.010	01.07.04.923	01.07.09.010	SOMEONE rides on an open howdah on an elephant, his mind locked in sober reflection.
0011_Gandhi_01.07.17.575-01.07.19.884	01.07.17.575	01.07.19.884	01.07.17.575	01.07.19.884	SOMEONE shares the howdah with him, but does not dare break SOMEONE's black mood.
0011_Gandhi_01.07.44.391-01.07.46.391	01.07.44.391	01.07.46.391	01.07.44.391	01.07.46.391	It contains more anger than we have seen him display to anyone but SOMEONE.
0011_Gandhi_01.07.46.391-01.07.48.683	01.07.46.391	01.07.48.683	01.07.46.391	01.07.48.683	A ball is hit.
0011_Gandhi_01.07.48.683-01.07.52.113	01.07.48.683	01.07.52.113	01.07.48.683	01.07.52.113	The camera pulls back to reveal a lush, verdant pitch, white-garbed players, English, a few ladies dressed in First World War fashion watching under parasols near the clubhouse and in the shade of trees with a few officers and civil servants, while Indian servants discreetly serve cool drinks.
0011_Gandhi_01.07.52.113-01.07.53.504	01.07.52.113	01.07.53.504	01.07.51.809	01.07.53.809	The batsman has hit a four and we see him run down the pitch with his partner until the four is certain, then.
0011_Gandhi_01.07.57.520-01.07.58.871	01.07.57.520	01.07.58.871	01.07.57.196	01.07.59.196	The wicket keeper makes a rude, facetious gesture, but as the batsman turns to settle in his crease again.
0011_Gandhi_01.07.58.871-01.08.00.624	01.07.58.871	01.08.00.624	01.07.58.748	01.08.00.748	He has looked up.
0011_Gandhi_01.08.01.219-01.08.08.556	01.08.01.219	01.08.08.556	01.08.01.219	01.08.08.556	A car is pulling hurriedly in near the clubhouse, an officer in it, and people are streaming toward it.
0011_Gandhi_01.08.17.485-01.08.18.497	01.08.17.485	01.08.18.497	01.08.16.991	01.08.18.991	A major is standing on the back seat.
0011_Gandhi_01.08.18.497-01.08.19.920	01.08.18.497	01.08.19.920	01.08.18.209	01.08.20.209	An Indian corporal drives.
0011_Gandhi_01.08.43.371-01.08.44.607	01.08.43.371	01.08.44.607	01.08.42.989	01.08.44.989	The captain looks at his clerical collar, his English face, his determination.
0011_Gandhi_01.09.01.456-01.09.04.988	01.09.01.456	01.09.04.988	01.09.01.456	01.09.04.988	He looks down at SOMEONE and shakes his head.
0011_Gandhi_01.09.19.112-01.09.20.153	01.09.19.112	01.09.20.153	01.09.18.633	01.09.20.633	And now we see SOMEONE in full shot for the first time.
0011_Gandhi_01.09.20.153-01.09.22.407	01.09.20.153	01.09.22.407	01.09.20.153	01.09.22.407	He is wearing only a white loincloth, the shawl over his shoulders and sandals -- the costume he will wear for the rest of his life.
0011_Gandhi_01.09.22.407-01.09.27.496	01.09.22.407	01.09.27.496	01.09.22.407	01.09.27.496	SOMEONE studies him a moment, and being SOMEONE, he understands.
0011_Gandhi_01.09.27.496-01.09.30.082	01.09.27.496	01.09.30.082	01.09.27.496	01.09.30.082	He grins, and it elicits a little grin from SOMEONE.
